general_folder,folder,file,ptm,gene,other,fnm
/Volumes/martonelab/Sequences/0_PTM,PTM001-500,NA,PTM141,NA,NA,PTM141_psbAF1_P1409970_032.ab1
/Volumes/martonelab/Sequences/0_PTM,PTM001-500,NA,PTM141,NA,NA,PTM141_psbAR2_P1409319_042.ab1
/Volumes/martonelab/Sequences/0_PTM,PTM001-500,NA,PTM149,NA,NA,PTM149_psbAR2_P1409319_039.ab1
/Volumes/martonelab/Sequences/0_PTM,PTM001-500,NA,PTM154,NA,NA,PTM154_psbAF1_P1409795_088.ab1
/Volumes/martonelab/Sequences/0_PTM,PTM001-500,NA,PTM159,gwsfn,P1409947,NA
/Volumes/martonelab/Sequences/0_PTM,PTM001-500,NA,PTM159,psbaf,P1409947,NA
/Volumes/martonelab/Sequences/0_PTM,PTM001-500,NA,PTM159,NA,NA,PTM159_GWSFn_P1409947_015.ab1
/Volumes/martonelab/Sequences/0_PTM,PTM001-500,NA,PTM159,NA,NA,PTM159_psbAF1_P1409947_064.ab1
/Volumes/martonelab/Sequences/0_PTM,PTM001-500,NA,PTM159,NA,NA,PTM159_psbAR2_P1409319_057.ab1
/Volumes/martonelab/Sequences/0_PTM,PTM001-500,NA,PTM160,psbaf,P1409947,NA
/Volumes/martonelab/Sequences/0_PTM,PTM001-500,NA,PTM160,NA,NA,PTM160_psbAF1_P1409947_079.ab1
/Volumes/martonelab/Sequences/0_PTM,PTM001-500,NA,PTM160,NA,NA,PTM160_psbAR2_P1409319_058.ab1
/Volumes/martonelab/Sequences/0_PTM,PTM001-500,NA,PTM165,gwsfn,P1409947,NA
/Volumes/martonelab/Sequences/0_PTM,PTM001-500,NA,PTM165,psbaf,P1409947,NA
/Volumes/martonelab/Sequences/0_PTM,PTM001-500,NA,PTM165,NA,NA,PTM165_GWSFn_P1409947_016.ab1
/Volumes/martonelab/Sequences/0_PTM,PTM001-500,NA,PTM165,NA,NA,PTM165_psbAF1_P1409947_080.ab1
/Volumes/martonelab/Sequences/0_PTM,PTM001-500,NA,PTM165,NA,NA,PTM165_psbAR2_P1409319_073.ab1
/Volumes/martonelab/Sequences/0_PTM,PTM001-500,NA,PTM182,co,GWSFn,NA
/Volumes/martonelab/Sequences/0_PTM,PTM001-500,NA,PTM182,co,GWSRx,NA
/Volumes/martonelab/Sequences/0_PTM,PTM001-500,NA,PTM182,psbaf,P1409947,NA
/Volumes/martonelab/Sequences/0_PTM,PTM001-500,NA,PTM182,rbcl,F753,NA
/Volumes/martonelab/Sequences/0_PTM,PTM001-500,NA,PTM182,rbcl,revNEW,NA
/Volumes/martonelab/Sequences/0_PTM,PTM001-500,NA,PTM182,NA,NA,PTM182_psbAF1_P1409947_095.ab1
/Volumes/martonelab/Sequences/0_PTM,PTM001-500,NA,PTM182,NA,NA,PTM182_psbAR2_P1409319_074.ab1
/Volumes/martonelab/Sequences/0_PTM,PTM001-500,NA,PTM188,NA,NA,CO1/PTM188_M13F.ab1
/Volumes/martonelab/Sequences/0_PTM,PTM001-500,NA,PTM188,NA,NA,CO1/PTM188_M13R.ab1
/Volumes/martonelab/Sequences/0_PTM,PTM001-500,NA,PTM197,psbaf,P1409947,NA
/Volumes/martonelab/Sequences/0_PTM,PTM001-500,NA,PTM197,NA,NA,PTM197_psbAF1_P1409947_096.ab1
/Volumes/martonelab/Sequences/0_PTM,PTM001-500,NA,PTM197,NA,NA,PTM197_psbAR2_P1409319_089.ab1
/Volumes/martonelab/Sequences/0_PTM,PTM001-500,NA,PTM198,lf3,P1308312,NA
/Volumes/martonelab/Sequences/0_PTM,PTM001-500,NA,PTM198,rx,P1308312,NA
/Volumes/martonelab/Sequences/0_PTM,PTM001-500,NA,PTM198,NA,NA,COI/failed run/PTM198_LF3_P1308312_029.ab1
/Volumes/martonelab/Sequences/0_PTM,PTM001-500,NA,PTM198,NA,NA,COI/failed run/PTM198_Rx_P1308312_075.ab1
/Volumes/martonelab/Sequences/0_PTM,PTM001-500,NA,PTM198,NA,NA,PTM198_GWSFn_P1308415_022.ab1
/Volumes/martonelab/Sequences/0_PTM,PTM001-500,NA,PTM199,lf3,P1308312,NA
/Volumes/martonelab/Sequences/0_PTM,PTM001-500,NA,PTM199,psbaf,P1409947,NA
/Volumes/martonelab/Sequences/0_PTM,PTM001-500,NA,PTM199,rx,P1308312,NA
/Volumes/martonelab/Sequences/0_PTM,PTM001-500,NA,PTM199,NA,NA,COI/failed run/PTM199_LF3_P1308312_014.ab1
/Volumes/martonelab/Sequences/0_PTM,PTM001-500,NA,PTM199,NA,NA,COI/failed run/PTM199_Rx_P1308312_060.ab1
/Volumes/martonelab/Sequences/0_PTM,PTM001-500,NA,PTM199,NA,NA,COI/PTM199_GWSFn_P1308415_037.ab1
/Volumes/martonelab/Sequences/0_PTM,PTM001-500,NA,PTM199,NA,NA,PTM199_psbAF1_P1409947_013.ab1
/Volumes/martonelab/Sequences/0_PTM,PTM001-500,NA,PTM199,NA,NA,PTM199_psbAR2_P1409319_090.ab1
/Volumes/martonelab/Sequences/0_PTM,PTM001-500,NA,PTM202,lf3,P1308312,NA
/Volumes/martonelab/Sequences/0_PTM,PTM001-500,NA,PTM202,rx,P1308312,NA
/Volumes/martonelab/Sequences/0_PTM,PTM001-500,NA,PTM202,NA,NA,COi/failed run/PTM202_LF3_P1308312_030.ab1
/Volumes/martonelab/Sequences/0_PTM,PTM001-500,NA,PTM202,NA,NA,COi/failed run/PTM202_Rx_P1308312_076.ab1
/Volumes/martonelab/Sequences/0_PTM,PTM001-500,NA,PTM202,NA,NA,PTM202_GWSFn_P1308415_038.ab1
/Volumes/martonelab/Sequences/0_PTM,PTM001-500,NA,PTM203,NA,NA,PTM203_GWSFn_P1308415_053.ab1
/Volumes/martonelab/Sequences/0_PTM,PTM001-500,NA,PTM204,lf3,P1308312,NA
/Volumes/martonelab/Sequences/0_PTM,PTM001-500,NA,PTM204,rx,P1308312,NA
/Volumes/martonelab/Sequences/0_PTM,PTM001-500,NA,PTM204,NA,NA,COI/failed run/PTM204_LF3_P1308312_045.ab1
/Volumes/martonelab/Sequences/0_PTM,PTM001-500,NA,PTM204,NA,NA,COI/failed run/PTM204_Rx_P1308312_091.ab1
/Volumes/martonelab/Sequences/0_PTM,PTM001-500,NA,PTM204,NA,NA,COI/PTM204_GWSFn_P1308415_054.ab1
/Volumes/martonelab/Sequences/0_PTM,PTM001-500,NA,PTM205,co,GWSRx,NA
/Volumes/martonelab/Sequences/0_PTM,PTM001-500,NA,PTM205,lf3,P1308312,NA
/Volumes/martonelab/Sequences/0_PTM,PTM001-500,NA,PTM205,rbcl,F57,NA
/Volumes/martonelab/Sequences/0_PTM,PTM001-500,NA,PTM205,rbcl,F753,NA
/Volumes/martonelab/Sequences/0_PTM,PTM001-500,NA,PTM205,rbcl,r1150k,NA
/Volumes/martonelab/Sequences/0_PTM,PTM001-500,NA,PTM205,rbcl,revNEW,NA
/Volumes/martonelab/Sequences/0_PTM,PTM001-500,NA,PTM205,rx,P1308312,NA
/Volumes/martonelab/Sequences/0_PTM,PTM001-500,NA,PTM205,NA,NA,COI/failed run/PTM205_LF3_P1308312_046.ab1
/Volumes/martonelab/Sequences/0_PTM,PTM001-500,NA,PTM205,NA,NA,COI/failed run/PTM205_Rx_P1308312_092.ab1
/Volumes/martonelab/Sequences/0_PTM,PTM001-500,NA,PTM205,NA,NA,PTM205_GWSFn_P1308415_069.ab1
/Volumes/martonelab/Sequences/0_PTM,PTM001-500,NA,PTM206,NA,NA,PTM206_psbAR2_P1409319_007.ab1
/Volumes/martonelab/Sequences/0_PTM,PTM001-500,NA,PTM207,NA,NA,rbcL/207a-F57_F57.ab1
/Volumes/martonelab/Sequences/0_PTM,PTM001-500,NA,PTM207,NA,NA,rbcL/207a-F57_RrbcSst.ab1
/Volumes/martonelab/Sequences/0_PTM,PTM001-500,NA,PTM207,NA,NA,rbcL/207b-F57_RrbcSst.ab1
/Volumes/martonelab/Sequences/0_PTM,PTM001-500,NA,PTM208,NA,NA,RbcL/208-F753_RrbcSst.ab1
/Volumes/martonelab/Sequences/0_PTM,PTM001-500,NA,PTM209,NA,NA,RbcL/209-F753_RrbcSst.ab1
/Volumes/martonelab/Sequences/0_PTM,PTM001-500,NA,PTM210,NA,NA,RbcL/210-F57_F57.ab1
/Volumes/martonelab/Sequences/0_PTM,PTM001-500,NA,PTM211,NA,NA,RbcL/211-F753_RrbcSst.ab1
/Volumes/martonelab/Sequences/0_PTM,PTM001-500,NA,PTM212,NA,NA,RbcL/212-F57_F57.ab1
/Volumes/martonelab/Sequences/0_PTM,PTM001-500,NA,PTM212,NA,NA,RbcL/212-F57_rbcLrevNEW.ab1
/Volumes/martonelab/Sequences/0_PTM,PTM001-500,NA,PTM212,NA,NA,RbcL/212-F57_TLF5.ab1
/Volumes/martonelab/Sequences/0_PTM,PTM001-500,NA,PTM212,NA,NA,RbcL/212-F57_TLR1.ab1
/Volumes/martonelab/Sequences/0_PTM,PTM001-500,NA,PTM213,co,GWSfn,NA
/Volumes/martonelab/Sequences/0_PTM,PTM001-500,NA,PTM213,co,GWSrx,NA
/Volumes/martonelab/Sequences/0_PTM,PTM001-500,NA,PTM213,rbcl,F753,NA
/Volumes/martonelab/Sequences/0_PTM,PTM001-500,NA,PTM213,rbcl,revNEW,NA
/Volumes/martonelab/Sequences/0_PTM,PTM001-500,NA,PTM213,NA,NA,RbcL/213-F753_RrbcSst.ab1
/Volumes/martonelab/Sequences/0_PTM,PTM001-500,NA,PTM229,NA,NA,RbcL/329-F753_RrbcSst.ab1
/Volumes/martonelab/Sequences/0_PTM,PTM001-500,NA,PTM305,NA,NA,PTM305/305-F57_F57.ab1
/Volumes/martonelab/Sequences/0_PTM,PTM001-500,NA,PTM306,NA,NA,PTM306/306-F753_RrbcSst.ab1
/Volumes/martonelab/Sequences/0_PTM,PTM001-500,NA,PTM307,NA,NA,PTM307/307-F57_F57.ab1
/Volumes/martonelab/Sequences/0_PTM,PTM001-500,NA,PTM308,NA,NA,RbcL/308-F57_F57.ab1
/Volumes/martonelab/Sequences/0_PTM,PTM001-500,NA,PTM308,NA,NA,RbcL/308-F57_rbcLrevNEW.ab1
/Volumes/martonelab/Sequences/0_PTM,PTM001-500,NA,PTM308,NA,NA,RbcL/308-F57_TLF5.ab1
/Volumes/martonelab/Sequences/0_PTM,PTM001-500,NA,PTM308,NA,NA,RbcL/308-F57_TLR1.ab1
/Volumes/martonelab/Sequences/0_PTM,PTM001-500,NA,PTM309,co,GWSFn,NA
/Volumes/martonelab/Sequences/0_PTM,PTM001-500,NA,PTM309,co,GWSRx,NA
/Volumes/martonelab/Sequences/0_PTM,PTM001-500,NA,PTM309,rbcl,F753,NA
/Volumes/martonelab/Sequences/0_PTM,PTM001-500,NA,PTM309,rbcl,revNEW,NA
/Volumes/martonelab/Sequences/0_PTM,PTM001-500,NA,PTM309,NA,NA,RbcL/309-F57_F57.ab1
/Volumes/martonelab/Sequences/0_PTM,PTM001-500,NA,PTM309,NA,NA,RbcL/309-F57_rbcLrevNEW.ab1
/Volumes/martonelab/Sequences/0_PTM,PTM001-500,NA,PTM309,NA,NA,RbcL/309-F57_TLF5.ab1
/Volumes/martonelab/Sequences/0_PTM,PTM001-500,NA,PTM309,NA,NA,RbcL/309-F57_TLR1.ab1
/Volumes/martonelab/Sequences/0_PTM,PTM001-500,NA,PTM310,NA,NA,PTM310/310-F57_F57.ab1
/Volumes/martonelab/Sequences/0_PTM,PTM001-500,NA,PTM311,NA,NA,PTM311/311-F753_RrbcSst.ab1
/Volumes/martonelab/Sequences/0_PTM,PTM001-500,NA,PTM313,NA,NA,PTM313/313-F753_RrbcSst.ab1
/Volumes/martonelab/Sequences/0_PTM,PTM001-500,NA,PTM314,co,GWSFn,NA
/Volumes/martonelab/Sequences/0_PTM,PTM001-500,NA,PTM314,co,GWSRx,NA
/Volumes/martonelab/Sequences/0_PTM,PTM001-500,NA,PTM314,rbcl,F753,NA
/Volumes/martonelab/Sequences/0_PTM,PTM001-500,NA,PTM314,rbcl,revNEW,NA
/Volumes/martonelab/Sequences/0_PTM,PTM001-500,NA,PTM314,NA,NA,PTM314_psbAR2_P1409319_008.ab1
/Volumes/martonelab/Sequences/0_PTM,PTM001-500,NA,PTM314,NA,NA,RbcL/314-F57_F57.ab1
/Volumes/martonelab/Sequences/0_PTM,PTM001-500,NA,PTM314,NA,NA,RbcL/314-F57_rbcLrevNEW.ab1
/Volumes/martonelab/Sequences/0_PTM,PTM001-500,NA,PTM314,NA,NA,RbcL/314-F57_TLF5.ab1
/Volumes/martonelab/Sequences/0_PTM,PTM001-500,NA,PTM314,NA,NA,RbcL/314-F57_TLR1.ab1
/Volumes/martonelab/Sequences/0_PTM,PTM001-500,NA,PTM315,NA,NA,RbcL/315-F57_F57.ab1
/Volumes/martonelab/Sequences/0_PTM,PTM001-500,NA,PTM315,NA,NA,RbcL/315-F57_rbcLrevNEW.ab1
/Volumes/martonelab/Sequences/0_PTM,PTM001-500,NA,PTM315,NA,NA,RbcL/315-F57_TLF5.ab1
/Volumes/martonelab/Sequences/0_PTM,PTM001-500,NA,PTM315,NA,NA,RbcL/315-F57_TLR1.ab1
/Volumes/martonelab/Sequences/0_PTM,PTM001-500,NA,PTM316,NA,NA,RbcL/316-F57_F57.ab1
/Volumes/martonelab/Sequences/0_PTM,PTM001-500,NA,PTM317,NA,NA,RbcL/317-F57_F57.ab1
/Volumes/martonelab/Sequences/0_PTM,PTM001-500,NA,PTM318,NA,NA,RbcL/318-F57_F57.ab1
/Volumes/martonelab/Sequences/0_PTM,PTM001-500,NA,PTM319,NA,NA,RbcL/319-F57_F57.ab1
/Volumes/martonelab/Sequences/0_PTM,PTM001-500,NA,PTM320,NA,NA,RbcL/320-F753_RrbcSst.ab1
/Volumes/martonelab/Sequences/0_PTM,PTM001-500,NA,PTM321,NA,NA,RbcL/321-F57_F57.ab1
/Volumes/martonelab/Sequences/0_PTM,PTM001-500,NA,PTM321,NA,NA,RbcL/321-F57_rbcLrevNEW.ab1
/Volumes/martonelab/Sequences/0_PTM,PTM001-500,NA,PTM321,NA,NA,RbcL/321-F57_TLF5.ab1
/Volumes/martonelab/Sequences/0_PTM,PTM001-500,NA,PTM321,NA,NA,RbcL/321-F57_TLR1.ab1
/Volumes/martonelab/Sequences/0_PTM,PTM001-500,NA,PTM322,NA,NA,RbcL/322-F57_F57.ab1
/Volumes/martonelab/Sequences/0_PTM,PTM001-500,NA,PTM323,NA,NA,RbcL/323-F753_RrbcSst.ab1
/Volumes/martonelab/Sequences/0_PTM,PTM001-500,NA,PTM324,NA,NA,RbcL/324-F57_F57.ab1
/Volumes/martonelab/Sequences/0_PTM,PTM001-500,NA,PTM325,NA,NA,RbcL/325-F57_F57.ab1
/Volumes/martonelab/Sequences/0_PTM,PTM001-500,NA,PTM326,NA,NA,RbcL/326-F753_RrbcSst.ab1
/Volumes/martonelab/Sequences/0_PTM,PTM001-500,NA,PTM327,NA,NA,PTM327__GWSRx_P1410467_010.ab1
/Volumes/martonelab/Sequences/0_PTM,PTM001-500,NA,PTM327,NA,NA,PTM327_F57_P1410467_019.ab1
/Volumes/martonelab/Sequences/0_PTM,PTM001-500,NA,PTM327,NA,NA,PTM327_GWSFn_P1410467_015.ab1
/Volumes/martonelab/Sequences/0_PTM,PTM001-500,NA,PTM327,NA,NA,PTM327_psbAF1_P1410467_061.ab1
/Volumes/martonelab/Sequences/0_PTM,PTM001-500,NA,PTM327,NA,NA,PTM327_psbAR2_P1410467_042.ab1
/Volumes/martonelab/Sequences/0_PTM,PTM001-500,NA,PTM327,NA,NA,PTM327_rbcLrevNEW_P1410467_089.ab1
/Volumes/martonelab/Sequences/0_PTM,PTM001-500,NA,PTM327,NA,NA,PTM327_TLF5_P1410467_013.ab1
/Volumes/martonelab/Sequences/0_PTM,PTM001-500,NA,PTM327,NA,NA,PTM327_TLR1_P1410467_067.ab1
/Volumes/martonelab/Sequences/0_PTM,PTM001-500,NA,PTM327,NA,NA,RbcL/327-F753_RrbcSst.ab1
/Volumes/martonelab/Sequences/0_PTM,PTM001-500,NA,PTM328,NA,NA,RbcL/328-F753_RrbcSst.ab1
/Volumes/martonelab/Sequences/0_PTM,PTM001-500,NA,PTM330,NA,NA,RbcL/330-F753_RrbcSst.ab1
/Volumes/martonelab/Sequences/0_PTM,PTM001-500,NA,PTM331,NA,NA,RbcL/331-F57_F57.ab1
/Volumes/martonelab/Sequences/0_PTM,PTM001-500,NA,PTM332,rbcl,revNEW,NA
/Volumes/martonelab/Sequences/0_PTM,PTM001-500,NA,PTM332,NA,NA,RbcL/332-F57_F57.ab1
/Volumes/martonelab/Sequences/0_PTM,PTM001-500,NA,PTM332,NA,NA,RbcL/332-F753_RrbcSst.ab1
/Volumes/martonelab/Sequences/0_PTM,PTM001-500,NA,PTM332dil1.5,co,GWSFn,NA
/Volumes/martonelab/Sequences/0_PTM,PTM001-500,NA,PTM332dil1.5,co,GWSRx,NA
/Volumes/martonelab/Sequences/0_PTM,PTM001-500,NA,PTM332dil1.5,gwsfn,P1815408,NA
/Volumes/martonelab/Sequences/0_PTM,PTM001-500,NA,PTM332dil1.5,gwsrx,P1815408,NA
/Volumes/martonelab/Sequences/0_PTM,PTM001-500,NA,PTM332dil1.5,psbaf,P1815408,NA
/Volumes/martonelab/Sequences/0_PTM,PTM001-500,NA,PTM332dil1.5,psbaf,P1815408,NA
/Volumes/martonelab/Sequences/0_PTM,PTM001-500,NA,PTM332dil1.5,psbar2,P1815408,NA
/Volumes/martonelab/Sequences/0_PTM,PTM001-500,NA,PTM332dil1.5,psbar2,P1815408,NA
/Volumes/martonelab/Sequences/0_PTM,PTM001-500,NA,PTM333,NA,NA,RbcL/333-F57_F57.ab1
/Volumes/martonelab/Sequences/0_PTM,PTM001-500,NA,PTM334,NA,NA,RbcL/334-F753_RrbcSst.ab1
/Volumes/martonelab/Sequences/0_PTM,PTM001-500,NA,PTM335,NA,NA,RbcL/335-F57_F57.ab1
/Volumes/martonelab/Sequences/0_PTM,PTM001-500,NA,PTM336,NA,NA,RbcL/336-F57_F57.ab1
/Volumes/martonelab/Sequences/0_PTM,PTM001-500,NA,PTM337,NA,NA,RbcL/337-F57_F57.ab1
/Volumes/martonelab/Sequences/0_PTM,PTM001-500,NA,PTM339,NA,NA,PTM339_psbAR2_P1409319_023.ab1
/Volumes/martonelab/Sequences/0_PTM,PTM001-500,NA,PTM339,NA,NA,RbcL/339-F753_RrbcSst.ab1
/Volumes/martonelab/Sequences/0_PTM,PTM001-500,NA,PTM340,NA,NA,PTM340_psbAR2_P1409319_024.ab1
/Volumes/martonelab/Sequences/0_PTM,PTM001-500,NA,PTM345,NA,NA,RbcL/345-F753_RrbcSst.ab1
/Volumes/martonelab/Sequences/0_PTM,PTM001-500,NA,PTM350,NA,NA,PTM350_psbAR2_P1409319_040.ab1
/Volumes/martonelab/Sequences/0_PTM,PTM001-500,NA,PTM351,psbaf,P1409947,NA
/Volumes/martonelab/Sequences/0_PTM,PTM001-500,NA,PTM351,NA,NA,PTM351_psbAF1_P1409947_014.ab1
/Volumes/martonelab/Sequences/0_PTM,PTM001-500,NA,PTM351,NA,NA,PTM351_psbAR2_P1409319_055.ab1
/Volumes/martonelab/Sequences/0_PTM,PTM001-500,NA,PTM355,NA,NA,RbcL/355-F57_F57.ab1
/Volumes/martonelab/Sequences/0_PTM,PTM001-500,NA,PTM355,NA,NA,RbcL/355-F57_rbcLrevNEW.ab1
/Volumes/martonelab/Sequences/0_PTM,PTM001-500,NA,PTM355,NA,NA,RbcL/355-F57_TLF5.ab1
/Volumes/martonelab/Sequences/0_PTM,PTM001-500,NA,PTM355,NA,NA,RbcL/355-F57_TLR1.ab1
/Volumes/martonelab/Sequences/0_PTM,PTM001-500,NA,PTM356,NA,NA,RbcL/356-F753_RrbcSst.ab1
/Volumes/martonelab/Sequences/0_PTM,PTM001-500,NA,PTM357,NA,NA,RbcL/357-F753_RrbcSst.ab1
/Volumes/martonelab/Sequences/0_PTM,PTM001-500,NA,PTM358,NA,NA,RbcL/358-F57_F57.ab1
/Volumes/martonelab/Sequences/0_PTM,PTM001-500,NA,PTM358,NA,NA,RbcL/358-F57_rbcLrevNEW.ab1
/Volumes/martonelab/Sequences/0_PTM,PTM001-500,NA,PTM358,NA,NA,RbcL/358-F57_TLF5.ab1
/Volumes/martonelab/Sequences/0_PTM,PTM001-500,NA,PTM358,NA,NA,RbcL/358-F57_TLR1.ab1
/Volumes/martonelab/Sequences/0_PTM,PTM001-500,NA,PTM358,NA,NA,RbcL/358-F753_RrbcSst.ab1
/Volumes/martonelab/Sequences/0_PTM,PTM001-500,NA,PTM359,NA,NA,RbcL/359-F57_F57.ab1
/Volumes/martonelab/Sequences/0_PTM,PTM001-500,NA,PTM359,NA,NA,RbcL/359-F57_rbcLrevNEW.ab1
/Volumes/martonelab/Sequences/0_PTM,PTM001-500,NA,PTM359,NA,NA,RbcL/359-F57_TLF5.ab1
/Volumes/martonelab/Sequences/0_PTM,PTM001-500,NA,PTM359,NA,NA,RbcL/359-F57_TLR1.ab1
/Volumes/martonelab/Sequences/0_PTM,PTM001-500,NA,PTM359,NA,NA,RbcL/359-F753_RrbcSst.ab1
/Volumes/martonelab/Sequences/0_PTM,PTM001-500,NA,PTM360,NA,NA,RbcL/360-F57_F57.ab1
/Volumes/martonelab/Sequences/0_PTM,PTM001-500,NA,PTM360,NA,NA,RbcL/360-F57_rbcLrevNEW.ab1
/Volumes/martonelab/Sequences/0_PTM,PTM001-500,NA,PTM360,NA,NA,RbcL/360-F57_TLF5.ab1
/Volumes/martonelab/Sequences/0_PTM,PTM001-500,NA,PTM360,NA,NA,RbcL/360-F57_TLR1.ab1
/Volumes/martonelab/Sequences/0_PTM,PTM001-500,NA,PTM361,NA,NA,RbcL/361-F57_F57.ab1
/Volumes/martonelab/Sequences/0_PTM,PTM001-500,NA,PTM362,NA,NA,RbcL/362-F753_RrbcSst.ab1
/Volumes/martonelab/Sequences/0_PTM,PTM001-500,NA,PTM363,co,GWSfn,NA
/Volumes/martonelab/Sequences/0_PTM,PTM001-500,NA,PTM363,co,GWSrx,NA
/Volumes/martonelab/Sequences/0_PTM,PTM001-500,NA,PTM363,psbaf,brt,NA
/Volumes/martonelab/Sequences/0_PTM,PTM001-500,NA,PTM363,psbar2,brt,NA
/Volumes/martonelab/Sequences/0_PTM,PTM001-500,NA,PTM363,rbcl,r1150k,NA
/Volumes/martonelab/Sequences/0_PTM,PTM001-500,NA,PTM363,rbcl,revNEW,NA
/Volumes/martonelab/Sequences/0_PTM,PTM001-500,NA,PTM363,NA,NA,PTM363_GWSFn_P1410467_016.ab1
/Volumes/martonelab/Sequences/0_PTM,PTM001-500,NA,PTM363,NA,NA,PTM363_GWSRx_P1410467_025.ab1
/Volumes/martonelab/Sequences/0_PTM,PTM001-500,NA,PTM363,NA,NA,RbcL/363-F57_F57.ab1
/Volumes/martonelab/Sequences/0_PTM,PTM001-500,NA,PTM363,NA,NA,RbcL/363-F753_RrbcSst.ab1
/Volumes/martonelab/Sequences/0_PTM,PTM001-500,NA,PTM364,NA,NA,PTM364_F57_P1410467_020.ab1
/Volumes/martonelab/Sequences/0_PTM,PTM001-500,NA,PTM364,NA,NA,PTM364_GWSFn_P1410467_031.ab1
/Volumes/martonelab/Sequences/0_PTM,PTM001-500,NA,PTM364,NA,NA,PTM364_GWSRx_P1410467_026.ab1
/Volumes/martonelab/Sequences/0_PTM,PTM001-500,NA,PTM364,NA,NA,PTM364_psbAF1_P1410467_062.ab1
/Volumes/martonelab/Sequences/0_PTM,PTM001-500,NA,PTM364,NA,NA,PTM364_psbAR2_P1410467_057.ab1
/Volumes/martonelab/Sequences/0_PTM,PTM001-500,NA,PTM364,NA,NA,PTM364_rbcLrevNEW_P1410467_090.ab1
/Volumes/martonelab/Sequences/0_PTM,PTM001-500,NA,PTM364,NA,NA,PTM364_TLF5_P1410467_014.ab1
/Volumes/martonelab/Sequences/0_PTM,PTM001-500,NA,PTM364,NA,NA,PTM364_TLR1_P1410467_068.ab1
/Volumes/martonelab/Sequences/0_PTM,PTM001-500,NA,PTM364,NA,NA,RbcL/364-F753_RrbcSst.ab1
/Volumes/martonelab/Sequences/0_PTM,PTM001-500,NA,PTM365,NA,NA,RbcL/365-F753_RrbcSst.ab1
/Volumes/martonelab/Sequences/0_PTM,PTM001-500,NA,PTM366,NA,NA,RbcL/366-F753_RrbcSst.ab1
/Volumes/martonelab/Sequences/0_PTM,PTM001-500,NA,PTM366,NA,NA,RbcL/366-R1150K_R1150K.ab1
/Volumes/martonelab/Sequences/0_PTM,PTM001-500,NA,PTM367,NA,NA,CO1/367-GWSFn_GWSFn.ab1
/Volumes/martonelab/Sequences/0_PTM,PTM001-500,NA,PTM368,NA,NA,CO1/368-GWSFn_GWSFn.ab1
/Volumes/martonelab/Sequences/0_PTM,PTM001-500,NA,PTM368,NA,NA,CO1/368-GWSFn_GWSRx.ab1
/Volumes/martonelab/Sequences/0_PTM,PTM001-500,NA,PTM369,NA,NA,CO1/369-GWSFn_GWSFn.ab1
/Volumes/martonelab/Sequences/0_PTM,PTM001-500,NA,PTM369,NA,NA,CO1/369-GWSFn_GWSRx.ab1
/Volumes/martonelab/Sequences/0_PTM,PTM001-500,NA,PTM37,psbaf,P1409947,NA
/Volumes/martonelab/Sequences/0_PTM,PTM001-500,NA,PTM370,NA,NA,CO1/370-GWSFn_GWSFn.ab1
/Volumes/martonelab/Sequences/0_PTM,PTM001-500,NA,PTM370,NA,NA,CO1/370-GWSFn_GWSRx.ab1
/Volumes/martonelab/Sequences/0_PTM,PTM001-500,NA,PTM371,NA,NA,PTM371_psbAR2_P1409319_072.ab1
/Volumes/martonelab/Sequences/0_PTM,PTM001-500,NA,PTM372,NA,NA,CO1/372-GWSFn_GWSFn.ab1
/Volumes/martonelab/Sequences/0_PTM,PTM001-500,NA,PTM372,NA,NA,CO1/372-GWSFn_GWSRx.ab1
/Volumes/martonelab/Sequences/0_PTM,PTM001-500,NA,PTM373,NA,NA,CO1/373-GWSFn_GWSFn.ab1
/Volumes/martonelab/Sequences/0_PTM,PTM001-500,NA,PTM373,NA,NA,CO1/373-GWSFn_GWSRx.ab1
/Volumes/martonelab/Sequences/0_PTM,PTM001-500,NA,PTM374,NA,NA,CO1/374-GWSFn_GWSFn.ab1
/Volumes/martonelab/Sequences/0_PTM,PTM001-500,NA,PTM374,NA,NA,CO1/374-GWSFn_GWSRx.ab1
/Volumes/martonelab/Sequences/0_PTM,PTM001-500,NA,PTM375,NA,NA,CO1/375-GWSFn_GWSFn.ab1
/Volumes/martonelab/Sequences/0_PTM,PTM001-500,NA,PTM375,NA,NA,CO1/375-GWSFn_GWSRx.ab1
/Volumes/martonelab/Sequences/0_PTM,PTM001-500,NA,PTM376,NA,NA,CO1/376-GWSFn_GWSFn.ab1
/Volumes/martonelab/Sequences/0_PTM,PTM001-500,NA,PTM376,NA,NA,CO1/376-GWSFn_GWSRx.ab1
/Volumes/martonelab/Sequences/0_PTM,PTM001-500,NA,PTM377,NA,NA,CO1/377-GWSFn_GWSFn.ab1
/Volumes/martonelab/Sequences/0_PTM,PTM001-500,NA,PTM377,NA,NA,CO1/377-GWSFn_GWSRx.ab1
/Volumes/martonelab/Sequences/0_PTM,PTM001-500,NA,PTM378,NA,NA,CO1/378-GWSFn_GWSFn.ab1
/Volumes/martonelab/Sequences/0_PTM,PTM001-500,NA,PTM378,NA,NA,CO1/378-GWSFn_GWSRx.ab1
/Volumes/martonelab/Sequences/0_PTM,PTM001-500,NA,PTM379,NA,NA,CO1/379-GWSFn_GWSFn.ab1
